record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating,review_count,delivery_time,collection_type
1045,2025-05-20,Mumbai,Upma,South Indian,Veg,64,142,78,121,Urban Bites,Zomato,4.5,2114,29,Synthetic
1046,2025-06-19,Hyderabad,Veg Burger,Fast Food,Veg,124,298,174,141,Cafe Delight,Zomato,4.7,13737,21,Synthetic
1047,2025-04-26,Mumbai,Noodles,Street Food,Veg,143,268,124,87,Spice Hub,Swiggy,3.7,11841,27,Synthetic
1048,2025-10-01,Mumbai,Uttapam,South Indian,Veg,117,255,139,119,Spice Hub,Magicpin,4.5,15329,27,Synthetic
1049,2025-12-26,Hyderabad,Plain Dosa,South Indian,Veg,68,147,79,117,Spice Hub,Swiggy,4.0,18902,37,Synthetic
1050,2025-09-03,Mumbai,Momos,Street Food,Veg,55,118,63,114,Pista House,Swiggy,4.2,13076,23,Synthetic
1051,2025-08-08,Kolkata,Plain Dosa,South Indian,Veg,47,60,13,28,Pista House,Magicpin,3.9,11926,41,Synthetic
1052,2025-03-16,Hyderabad,Chicken Biryani,Biryani,Non-Veg,287,528,241,84,Cafe Delight,Magicpin,4.3,6121,19,Synthetic
1053,2025-08-11,Mumbai,Tea,Beverage,Veg,12,17,4,36,Paradise,Swiggy,4.2,14183,33,Synthetic
1054,2025-08-13,Mumbai,French Fries,Fast Food,Veg,140,181,41,29,Food Junction,Zomato,3.7,4872,53,Synthetic
1055,2025-05-03,Chennai,Pani Puri,Street Food,Veg,37,79,43,117,Street Treats,Zomato,4.4,10222,38,Synthetic
1056,2025-03-15,Mumbai,Manchurian,Street Food,Veg,176,332,157,89,Food Junction,Zomato,3.6,4469,50,Synthetic
1057,2025-08-10,Mumbai,Grilled Sandwich,Fast Food,Veg,77,130,53,69,Tasty Corner,Magicpin,3.5,16490,42,Synthetic
1058,2025-12-19,Mumbai,Veg Pulao,Rice,Veg,117,231,114,98,Paradise,Zomato,4.2,16070,48,Synthetic
1059,2025-05-27,Mumbai,French Fries,Fast Food,Veg,108,229,121,112,Urban Bites,Zomato,4.2,153,17,Synthetic
1060,2025-10-07,Mumbai,Veg Puff,Bakery,Veg,50,92,42,84,Shah Ghouse,Magicpin,3.9,13302,32,Synthetic
1061,2025-03-16,Kolkata,Manchurian,Street Food,Veg,91,223,131,144,Food Junction,Swiggy,4.3,8286,60,Synthetic
1062,2025-06-27,Chennai,Coffee,Beverage,Veg,59,97,38,65,Cafe Delight,Swiggy,3.6,18239,57,Synthetic
1063,2025-10-09,Mumbai,Veg Puff,Bakery,Veg,40,96,55,137,Shah Ghouse,Swiggy,4.1,16697,39,Synthetic
1064,2025-06-19,Delhi,Pizza Slice,Fast Food,Veg,97,208,111,114,Cafe Delight,Swiggy,4.2,841,43,Synthetic
1065,2025-02-07,Delhi,Chicken Biryani,Biryani,Non-Veg,302,664,362,120,Spice Hub,Magicpin,4.7,7502,29,Synthetic
1066,2025-08-14,Delhi,Uttapam,South Indian,Veg,83,113,30,36,Shah Ghouse,Zomato,4.6,10380,21,Synthetic
1067,2025-01-31,Mumbai,Chicken Fried Rice,Rice,Non-Veg,200,242,42,21,Food Junction,Zomato,4.6,180,20,Synthetic
1068,2025-07-11,Delhi,Chicken Burger,Fast Food,Non-Veg,98,121,23,24,Tasty Corner,Zomato,4.8,11509,36,Synthetic
1069,2025-06-14,Chennai,Plain Dosa,South Indian,Veg,70,158,88,125,Pista House,Magicpin,4.5,6378,18,Synthetic
1070,2025-07-15,Mumbai,Pani Puri,Street Food,Veg,34,81,47,137,Street Treats,Zomato,4.3,7063,32,Synthetic
1071,2025-01-30,Hyderabad,Chicken Burger,Fast Food,Non-Veg,106,256,150,142,Urban Bites,Magicpin,4.6,8645,18,Synthetic
1072,2025-08-22,Chennai,Noodles,Street Food,Veg,84,195,111,131,Street Treats,Zomato,3.6,8615,31,Synthetic
1073,2025-12-16,Kolkata,Sandwich,Fast Food,Veg,114,212,97,85,Pista House,Zomato,3.6,9659,18,Synthetic
1074,2025-04-30,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,215,307,92,43,Urban Bites,Swiggy,3.6,7867,36,Synthetic
1075,2025-05-01,Hyderabad,Plain Dosa,South Indian,Veg,32,40,8,25,Paradise,Zomato,3.9,12225,51,Synthetic
1076,2025-08-09,Hyderabad,Uttapam,South Indian,Veg,102,251,149,146,Cafe Delight,Magicpin,4.3,5665,18,Synthetic
1077,2025-08-17,Kolkata,Masala Dosa,South Indian,Veg,71,103,32,45,Cafe Delight,Zomato,3.6,18424,19,Synthetic
1078,2025-04-03,Bangalore,Chicken Burger,Fast Food,Non-Veg,169,330,161,96,Mehfil,Zomato,3.8,6154,39,Synthetic
1079,2025-05-29,Bangalore,Pani Puri,Street Food,Veg,60,93,33,55,Pista House,Swiggy,4.7,18766,43,Synthetic
1080,2025-04-13,Hyderabad,French Fries,Fast Food,Veg,82,178,96,118,Urban Bites,Swiggy,4.9,19376,52,Synthetic
1081,2025-06-27,Bangalore,Pizza Slice,Fast Food,Veg,158,387,229,145,Street Treats,Swiggy,4.2,6218,26,Synthetic
1082,2025-03-17,Kolkata,Paneer Biryani,Biryani,Veg,207,348,142,68,Food Junction,Magicpin,3.8,1114,15,Synthetic
1083,2025-03-08,Mumbai,Coffee,Beverage,Veg,57,75,18,32,Food Junction,Swiggy,3.6,7403,31,Synthetic
1084,2025-06-24,Kolkata,Fried Rice,Rice,Veg,85,188,103,122,Cafe Delight,Swiggy,4.3,15577,43,Synthetic
1085,2025-09-23,Bangalore,Sandwich,Fast Food,Veg,116,249,133,115,Paradise,Magicpin,4.8,16685,47,Synthetic
1086,2025-11-10,Delhi,Masala Dosa,South Indian,Veg,53,121,68,130,Food Junction,Swiggy,3.8,17982,16,Synthetic
1087,2025-09-28,Mumbai,French Fries,Fast Food,Veg,62,116,53,86,Urban Bites,Swiggy,4.7,5895,40,Synthetic
1088,2025-10-25,Mumbai,Veg Pulao,Rice,Veg,98,137,38,39,Street Treats,Zomato,3.7,14208,51,Synthetic
1089,2025-08-29,Delhi,Veg Biryani,Biryani,Veg,147,308,161,109,Pista House,Zomato,4.0,3566,39,Synthetic
1090,2025-10-21,Hyderabad,Pizza Slice,Fast Food,Veg,121,270,150,124,Cafe Delight,Swiggy,4.2,5344,16,Synthetic
1091,2025-01-26,Delhi,Veg Puff,Bakery,Veg,26,32,6,23,Cafe Delight,Magicpin,3.9,19533,54,Synthetic
1092,2025-05-22,Delhi,Masala Dosa,South Indian,Veg,84,140,56,66,Food Junction,Magicpin,3.9,12338,24,Synthetic
1093,2025-09-17,Delhi,Noodles,Street Food,Veg,92,169,77,84,Street Treats,Zomato,3.9,11767,23,Synthetic
1094,2025-09-21,Hyderabad,Sandwich,Fast Food,Veg,86,183,97,113,Food Junction,Swiggy,4.1,16704,51,Synthetic
1095,2025-01-27,Bangalore,Coffee,Beverage,Veg,33,70,36,109,Mehfil,Zomato,4.8,12720,56,Synthetic
1096,2025-01-28,Bangalore,Upma,South Indian,Veg,63,128,65,103,Cafe Delight,Zomato,4.0,1423,32,Synthetic
1097,2025-11-21,Kolkata,Plain Dosa,South Indian,Veg,68,89,20,30,Pista House,Zomato,4.9,9820,46,Synthetic
1098,2025-09-09,Bangalore,Veg Biryani,Biryani,Veg,241,437,196,81,Tasty Corner,Swiggy,4.0,10368,24,Synthetic
1099,2025-01-26,Kolkata,Chicken Burger,Fast Food,Non-Veg,141,258,117,83,Tasty Corner,Zomato,4.1,18189,23,Synthetic
1100,2025-07-27,Chennai,Pani Puri,Street Food,Veg,55,111,56,101,Spice Hub,Magicpin,4.6,10567,32,Synthetic
1101,2025-02-16,Kolkata,Vada,South Indian,Veg,35,61,26,73,Mehfil,Swiggy,4.7,3092,52,Synthetic
1102,2025-11-04,Hyderabad,Pizza Slice,Fast Food,Veg,163,390,227,139,Spice Hub,Magicpin,4.5,10670,35,Synthetic
1103,2025-06-03,Kolkata,Chicken Biryani,Biryani,Non-Veg,336,451,114,34,Urban Bites,Zomato,4.0,10828,57,Synthetic
1104,2025-11-29,Hyderabad,Paneer Biryani,Biryani,Veg,222,343,121,54,Cafe Delight,Swiggy,4.4,3351,54,Synthetic
1105,2025-06-18,Delhi,Veg Puff,Bakery,Veg,23,42,19,83,Pista House,Swiggy,4.8,5929,30,Synthetic
1106,2025-01-21,Kolkata,French Fries,Fast Food,Veg,94,158,64,68,Urban Bites,Swiggy,3.9,15535,20,Synthetic
1107,2025-05-30,Chennai,Manchurian,Street Food,Veg,113,205,93,82,Shah Ghouse,Zomato,4.2,6839,18,Synthetic
1108,2025-10-02,Chennai,Veg Puff,Bakery,Veg,21,49,29,136,Shah Ghouse,Swiggy,4.8,18651,28,Synthetic
1109,2025-06-25,Mumbai,Uttapam,South Indian,Veg,112,238,126,112,Cafe Delight,Magicpin,3.9,15880,27,Synthetic
1110,2025-03-15,Delhi,Grilled Sandwich,Fast Food,Veg,127,171,45,35,Tasty Corner,Zomato,3.8,6013,58,Synthetic
1111,2025-06-23,Delhi,French Fries,Fast Food,Veg,57,78,21,38,Street Treats,Zomato,3.7,4358,25,Synthetic
1112,2025-12-05,Delhi,Manchurian,Street Food,Veg,135,169,34,25,Tasty Corner,Zomato,3.6,19556,49,Synthetic
1113,2025-04-15,Chennai,Plain Dosa,South Indian,Veg,55,103,48,87,Pista House,Zomato,4.6,2226,38,Synthetic
1114,2025-12-08,Delhi,Veg Pulao,Rice,Veg,138,331,193,139,Mehfil,Swiggy,4.2,1468,52,Synthetic
1115,2025-11-24,Hyderabad,Sandwich,Fast Food,Veg,116,222,106,91,Pista House,Zomato,3.8,10873,30,Synthetic
1116,2025-05-02,Chennai,Idli,South Indian,Veg,45,82,37,83,Pista House,Swiggy,3.6,2438,38,Synthetic
1117,2025-04-25,Bangalore,Chicken Biryani,Biryani,Non-Veg,260,333,73,28,Spice Hub,Swiggy,4.1,6409,15,Synthetic
1118,2025-06-28,Kolkata,Chicken Fried Rice,Rice,Non-Veg,146,313,167,115,Shah Ghouse,Swiggy,4.9,3723,15,Synthetic
1119,2025-03-01,Hyderabad,Plain Dosa,South Indian,Veg,58,82,24,40,Paradise,Swiggy,4.2,17635,56,Synthetic
1120,2025-12-22,Bangalore,Coffee,Beverage,Veg,53,112,59,112,Tasty Corner,Magicpin,3.7,9679,36,Synthetic
1121,2025-01-25,Mumbai,Sandwich,Fast Food,Veg,78,143,65,83,Mehfil,Zomato,3.8,5835,36,Synthetic
1122,2025-05-11,Delhi,Chicken Burger,Fast Food,Non-Veg,196,443,246,125,Cafe Delight,Zomato,4.7,14548,54,Synthetic
1123,2025-02-24,Bangalore,Fried Rice,Rice,Veg,88,148,60,68,Shah Ghouse,Zomato,4.3,5062,32,Synthetic
1124,2025-12-15,Kolkata,Veg Puff,Bakery,Veg,48,107,59,123,Street Treats,Zomato,4.8,12170,58,Synthetic
1125,2025-05-15,Mumbai,Vada,South Indian,Veg,37,47,10,26,Paradise,Magicpin,3.9,449,55,Synthetic
1126,2025-09-04,Delhi,Pizza Slice,Fast Food,Veg,96,202,106,111,Spice Hub,Magicpin,4.7,5254,42,Synthetic
1127,2025-12-26,Mumbai,Uttapam,South Indian,Veg,125,223,98,78,Street Treats,Magicpin,4.3,8227,42,Synthetic
1128,2025-01-02,Hyderabad,Coffee,Beverage,Veg,21,42,20,95,Shah Ghouse,Magicpin,4.8,18421,22,Synthetic
1129,2025-08-17,Hyderabad,Uttapam,South Indian,Veg,72,137,65,91,Urban Bites,Magicpin,4.0,359,59,Synthetic
1130,2025-08-04,Kolkata,Tea,Beverage,Veg,10,22,11,109,Mehfil,Magicpin,4.6,14051,46,Synthetic
1131,2025-08-15,Kolkata,Plain Dosa,South Indian,Veg,75,138,63,83,Paradise,Magicpin,4.5,5398,48,Synthetic
1132,2025-12-29,Mumbai,Veg Burger,Fast Food,Veg,108,208,100,92,Paradise,Swiggy,4.9,3975,18,Synthetic
1133,2025-10-28,Hyderabad,Vada,South Indian,Veg,42,56,14,34,Street Treats,Zomato,4.2,90,26,Synthetic
1134,2025-11-28,Delhi,Plain Dosa,South Indian,Veg,69,115,47,68,Pista House,Zomato,4.2,17273,38,Synthetic
1135,2025-02-16,Mumbai,Idli,South Indian,Veg,44,75,32,73,Paradise,Swiggy,4.4,18230,36,Synthetic
1136,2025-02-17,Bangalore,Upma,South Indian,Veg,55,129,74,135,Urban Bites,Magicpin,3.9,12452,45,Synthetic
1137,2025-04-16,Chennai,Chicken Fried Rice,Rice,Non-Veg,151,251,100,66,Mehfil,Zomato,4.7,10110,57,Synthetic
1138,2025-05-14,Chennai,Noodles,Street Food,Veg,56,68,12,21,Pista House,Swiggy,4.4,4271,32,Synthetic
1139,2025-07-05,Hyderabad,Uttapam,South Indian,Veg,90,145,55,61,Spice Hub,Swiggy,4.1,302,44,Synthetic
1140,2025-11-26,Chennai,Veg Biryani,Biryani,Veg,195,293,98,50,Urban Bites,Zomato,4.8,5851,27,Synthetic
1141,2025-07-25,Chennai,French Fries,Fast Food,Veg,70,156,86,123,Tasty Corner,Swiggy,4.8,16647,21,Synthetic
1142,2025-04-08,Hyderabad,Paneer Biryani,Biryani,Veg,233,559,325,139,Street Treats,Swiggy,3.8,3527,30,Synthetic
1143,2025-11-06,Bangalore,Veg Puff,Bakery,Veg,30,64,33,111,Pista House,Magicpin,4.6,15012,17,Synthetic
1144,2025-11-30,Hyderabad,Veg Pulao,Rice,Veg,178,234,56,31,Paradise,Swiggy,4.6,16713,26,Synthetic
1145,2025-02-03,Delhi,Masala Dosa,South Indian,Veg,104,236,132,127,Urban Bites,Swiggy,4.3,12935,51,Synthetic
1146,2025-06-18,Delhi,Paneer Biryani,Biryani,Veg,148,340,192,130,Tasty Corner,Zomato,3.7,13116,31,Synthetic
1147,2025-10-29,Delhi,Grilled Sandwich,Fast Food,Veg,90,126,36,41,Cafe Delight,Magicpin,3.9,11623,51,Synthetic
1148,2025-02-20,Delhi,Chicken Burger,Fast Food,Non-Veg,102,244,142,139,Tasty Corner,Zomato,4.1,13696,50,Synthetic
1149,2025-11-29,Hyderabad,Veg Burger,Fast Food,Veg,83,178,95,115,Mehfil,Magicpin,4.2,7445,32,Synthetic
1150,2025-12-16,Chennai,Veg Burger,Fast Food,Veg,134,288,154,115,Spice Hub,Swiggy,3.7,642,24,Synthetic
1151,2025-05-05,Bangalore,Chicken Burger,Fast Food,Non-Veg,154,312,158,102,Paradise,Magicpin,4.0,12498,55,Synthetic
1152,2025-04-13,Mumbai,Sandwich,Fast Food,Veg,119,232,114,96,Cafe Delight,Magicpin,4.5,4961,47,Synthetic
1153,2025-09-08,Delhi,Vada,South Indian,Veg,42,62,20,48,Cafe Delight,Zomato,4.1,14811,33,Synthetic
1154,2025-07-03,Hyderabad,Chicken Biryani,Biryani,Non-Veg,229,395,166,72,Tasty Corner,Swiggy,4.6,6969,41,Synthetic
1155,2025-01-27,Chennai,Upma,South Indian,Veg,57,93,36,63,Pista House,Magicpin,3.5,7338,52,Synthetic
1156,2025-09-19,Chennai,Uttapam,South Indian,Veg,124,295,171,138,Cafe Delight,Zomato,4.5,13757,46,Synthetic
1157,2025-08-06,Mumbai,French Fries,Fast Food,Veg,119,220,102,86,Paradise,Swiggy,4.3,8778,16,Synthetic
1158,2025-11-20,Bangalore,Veg Biryani,Biryani,Veg,178,346,168,94,Pista House,Magicpin,4.5,19255,34,Synthetic
1159,2025-01-12,Hyderabad,Paneer Biryani,Biryani,Veg,238,502,265,111,Cafe Delight,Magicpin,4.8,11055,35,Synthetic
1160,2025-02-07,Delhi,Idli,South Indian,Veg,28,46,18,66,Urban Bites,Magicpin,4.8,18064,20,Synthetic
1161,2025-01-07,Bangalore,Noodles,Street Food,Veg,55,120,65,119,Street Treats,Zomato,4.7,19882,22,Synthetic
1162,2025-02-06,Kolkata,Coffee,Beverage,Veg,28,42,14,50,Urban Bites,Magicpin,4.0,8491,37,Synthetic
1163,2025-11-19,Delhi,Veg Pulao,Rice,Veg,174,252,78,45,Tasty Corner,Swiggy,3.8,4035,38,Synthetic
1164,2025-04-06,Kolkata,Vada,South Indian,Veg,42,61,19,45,Pista House,Swiggy,4.4,16043,31,Synthetic
1165,2025-09-14,Delhi,Idli,South Indian,Veg,31,66,36,117,Street Treats,Swiggy,4.0,6908,39,Synthetic
1166,2025-12-29,Chennai,Chicken Biryani,Biryani,Non-Veg,324,614,290,90,Urban Bites,Zomato,3.6,11885,39,Synthetic
1167,2025-09-04,Mumbai,Sandwich,Fast Food,Veg,99,195,96,97,Pista House,Zomato,4.6,7573,24,Synthetic
1168,2025-01-16,Chennai,Chicken Fried Rice,Rice,Non-Veg,185,257,72,39,Urban Bites,Swiggy,3.8,19595,25,Synthetic
1169,2025-12-17,Delhi,Plain Dosa,South Indian,Veg,40,76,36,91,Food Junction,Magicpin,4.3,576,37,Synthetic
1170,2025-12-07,Hyderabad,Grilled Sandwich,Fast Food,Veg,90,142,53,59,Urban Bites,Swiggy,3.9,2641,18,Synthetic
1171,2025-09-20,Hyderabad,Plain Dosa,South Indian,Veg,73,142,69,94,Shah Ghouse,Magicpin,4.8,6262,18,Synthetic
1172,2025-04-13,Bangalore,Pizza Slice,Fast Food,Veg,123,217,94,76,Food Junction,Swiggy,3.7,13856,52,Synthetic
1173,2025-07-09,Chennai,Veg Puff,Bakery,Veg,40,95,55,137,Pista House,Magicpin,4.5,10806,26,Synthetic
1174,2025-06-05,Chennai,Coffee,Beverage,Veg,39,58,19,49,Pista House,Magicpin,3.6,5990,42,Synthetic
1175,2025-01-31,Kolkata,French Fries,Fast Food,Veg,117,262,145,124,Paradise,Magicpin,4.2,15323,27,Synthetic
1176,2025-11-04,Kolkata,Veg Pulao,Rice,Veg,146,329,183,125,Pista House,Swiggy,3.9,12675,26,Synthetic
1177,2025-08-18,Chennai,Idli,South Indian,Veg,47,96,50,106,Cafe Delight,Swiggy,3.9,17410,60,Synthetic
1178,2025-09-27,Bangalore,Idli,South Indian,Veg,30,55,25,83,Food Junction,Zomato,4.1,4200,23,Synthetic
1179,2025-06-15,Mumbai,Grilled Sandwich,Fast Food,Veg,154,372,217,141,Mehfil,Zomato,4.7,14411,48,Synthetic
1180,2025-06-08,Hyderabad,Fried Rice,Rice,Veg,145,352,208,144,Food Junction,Magicpin,4.3,4750,42,Synthetic
1181,2025-05-11,Hyderabad,Pizza Slice,Fast Food,Veg,134,315,180,134,Paradise,Magicpin,4.5,17225,15,Synthetic
1182,2025-12-02,Bangalore,Tea,Beverage,Veg,11,24,13,111,Shah Ghouse,Magicpin,4.7,12844,33,Synthetic
1183,2025-02-13,Mumbai,Veg Puff,Bakery,Veg,37,92,55,149,Tasty Corner,Swiggy,4.0,17171,27,Synthetic
1184,2025-09-29,Bangalore,Pizza Slice,Fast Food,Veg,168,418,250,149,Spice Hub,Swiggy,4.7,16114,35,Synthetic
1185,2025-10-21,Bangalore,Tea,Beverage,Veg,10,12,2,22,Spice Hub,Magicpin,4.4,7186,30,Synthetic
1186,2025-07-28,Kolkata,Fried Rice,Rice,Veg,96,147,51,54,Cafe Delight,Swiggy,4.0,11220,51,Synthetic
1187,2025-06-18,Delhi,Chicken Biryani,Biryani,Non-Veg,288,515,228,79,Tasty Corner,Swiggy,4.6,16035,56,Synthetic
1188,2025-09-17,Bangalore,Vada,South Indian,Veg,34,67,34,99,Mehfil,Swiggy,4.2,9473,20,Synthetic
1189,2025-08-20,Kolkata,Sandwich,Fast Food,Veg,96,231,135,142,Spice Hub,Magicpin,4.1,6936,43,Synthetic
1190,2025-05-19,Kolkata,Fried Rice,Rice,Veg,162,330,168,104,Street Treats,Magicpin,4.5,10811,55,Synthetic
1191,2025-07-09,Bangalore,Veg Burger,Fast Food,Veg,74,165,91,123,Spice Hub,Swiggy,3.7,11814,40,Synthetic
1192,2025-06-25,Bangalore,Veg Pulao,Rice,Veg,170,417,247,146,Pista House,Swiggy,4.3,1006,43,Synthetic
1193,2025-01-04,Kolkata,Coffee,Beverage,Veg,38,74,36,95,Mehfil,Zomato,3.6,4235,58,Synthetic
1194,2025-05-04,Chennai,Pizza Slice,Fast Food,Veg,105,203,98,93,Tasty Corner,Zomato,4.1,1251,39,Synthetic
1195,2025-07-18,Hyderabad,Uttapam,South Indian,Veg,91,190,99,109,Paradise,Magicpin,3.7,16989,27,Synthetic
1196,2025-06-09,Kolkata,Noodles,Street Food,Veg,159,286,127,80,Mehfil,Zomato,4.7,2241,48,Synthetic
1197,2025-07-09,Mumbai,Vada,South Indian,Veg,44,101,57,130,Shah Ghouse,Zomato,4.6,13139,43,Synthetic
1198,2025-04-05,Bangalore,Chicken Fried Rice,Rice,Non-Veg,139,270,130,93,Urban Bites,Zomato,3.8,18947,24,Synthetic
1199,2025-05-02,Hyderabad,Chicken Biryani,Biryani,Non-Veg,304,565,261,86,Urban Bites,Zomato,4.8,1044,38,Synthetic
1200,2025-02-28,Chennai,Grilled Sandwich,Fast Food,Veg,148,310,162,110,Pista House,Zomato,4.1,12586,40,Synthetic
1201,2025-02-17,Hyderabad,Tea,Beverage,Veg,15,23,8,54,Spice Hub,Magicpin,3.9,3075,15,Synthetic
1202,2025-02-11,Hyderabad,Plain Dosa,South Indian,Veg,79,182,102,130,Street Treats,Swiggy,3.9,17381,36,Synthetic
1203,2025-03-11,Mumbai,Pizza Slice,Fast Food,Veg,98,161,63,65,Shah Ghouse,Magicpin,4.5,241,40,Synthetic
1204,2025-12-08,Mumbai,Chicken Burger,Fast Food,Non-Veg,188,230,42,22,Mehfil,Swiggy,4.3,12374,59,Synthetic
1205,2025-11-16,Hyderabad,Veg Biryani,Biryani,Veg,137,266,129,94,Paradise,Magicpin,4.6,8055,41,Synthetic
1206,2025-03-09,Hyderabad,Chicken Burger,Fast Food,Non-Veg,123,294,171,139,Spice Hub,Magicpin,4.6,10362,28,Synthetic
1207,2025-10-12,Bangalore,Chicken Fried Rice,Rice,Non-Veg,158,217,60,38,Mehfil,Zomato,4.7,8293,52,Synthetic
1208,2025-07-13,Mumbai,Sandwich,Fast Food,Veg,58,112,54,92,Cafe Delight,Magicpin,3.9,1618,51,Synthetic
1209,2025-07-11,Kolkata,Pizza Slice,Fast Food,Veg,95,215,120,127,Food Junction,Magicpin,4.2,19739,23,Synthetic
1210,2025-02-21,Hyderabad,Veg Puff,Bakery,Veg,23,51,27,118,Shah Ghouse,Zomato,3.6,9685,56,Synthetic
1211,2025-06-08,Mumbai,Pani Puri,Street Food,Veg,49,77,28,58,Street Treats,Swiggy,3.6,7913,25,Synthetic
1212,2025-08-20,Chennai,Masala Dosa,South Indian,Veg,89,214,125,139,Food Junction,Zomato,4.8,10229,50,Synthetic
1213,2025-03-15,Delhi,Idli,South Indian,Veg,51,101,50,97,Shah Ghouse,Swiggy,3.9,7567,39,Synthetic
1214,2025-03-03,Delhi,French Fries,Fast Food,Veg,122,164,41,34,Pista House,Magicpin,4.5,1078,34,Synthetic
1215,2025-01-05,Mumbai,Veg Biryani,Biryani,Veg,235,543,308,131,Mehfil,Zomato,4.2,12958,42,Synthetic
1216,2025-05-20,Hyderabad,Chicken Burger,Fast Food,Non-Veg,180,247,67,37,Street Treats,Swiggy,4.5,11585,50,Synthetic
1217,2025-01-06,Hyderabad,Chicken Biryani,Biryani,Non-Veg,292,585,293,101,Tasty Corner,Swiggy,3.7,1825,40,Synthetic
1218,2025-07-01,Chennai,Chicken Biryani,Biryani,Non-Veg,290,391,101,35,Food Junction,Swiggy,4.6,9757,39,Synthetic
1219,2025-07-30,Mumbai,Veg Puff,Bakery,Veg,29,35,6,20,Spice Hub,Swiggy,4.2,3035,17,Synthetic
1220,2025-09-15,Hyderabad,Idli,South Indian,Veg,45,55,10,23,Shah Ghouse,Zomato,4.6,14549,55,Synthetic
1221,2025-10-03,Delhi,Veg Burger,Fast Food,Veg,125,156,31,25,Pista House,Zomato,4.6,18783,59,Synthetic
1222,2025-11-26,Chennai,Upma,South Indian,Veg,52,106,54,103,Street Treats,Swiggy,4.3,17229,45,Synthetic
1223,2025-02-28,Kolkata,Grilled Sandwich,Fast Food,Veg,73,100,27,38,Pista House,Magicpin,4.1,13307,18,Synthetic
1224,2025-04-04,Hyderabad,Sandwich,Fast Food,Veg,58,74,16,27,Street Treats,Swiggy,4.0,13780,44,Synthetic
1225,2025-12-08,Mumbai,Pani Puri,Street Food,Veg,59,85,26,45,Mehfil,Zomato,3.6,16120,55,Synthetic
1226,2025-12-26,Chennai,Coffee,Beverage,Veg,52,76,24,46,Food Junction,Magicpin,3.7,15397,55,Synthetic
1227,2025-12-16,Delhi,Veg Burger,Fast Food,Veg,116,148,32,28,Paradise,Magicpin,4.9,3732,24,Synthetic
1228,2025-03-04,Mumbai,Paneer Biryani,Biryani,Veg,239,433,194,81,Food Junction,Swiggy,4.2,7315,25,Synthetic
1229,2025-08-02,Chennai,Manchurian,Street Food,Veg,96,130,34,35,Food Junction,Magicpin,3.7,2182,53,Synthetic
1230,2025-10-01,Bangalore,Chicken Biryani,Biryani,Non-Veg,341,507,166,49,Tasty Corner,Magicpin,4.7,6160,30,Synthetic
1231,2025-12-06,Chennai,Vada,South Indian,Veg,33,64,32,97,Food Junction,Zomato,3.8,10107,40,Synthetic
1232,2025-04-18,Hyderabad,Chicken Biryani,Biryani,Non-Veg,347,646,299,86,Food Junction,Magicpin,3.5,5308,45,Synthetic
1233,2025-12-17,Kolkata,Chicken Fried Rice,Rice,Non-Veg,187,301,114,61,Tasty Corner,Zomato,4.9,3712,25,Synthetic
1234,2025-05-30,Chennai,Fried Rice,Rice,Veg,151,318,167,110,Spice Hub,Zomato,4.7,1199,57,Synthetic
1235,2025-01-18,Hyderabad,Grilled Sandwich,Fast Food,Veg,96,156,60,62,Mehfil,Swiggy,3.8,5500,49,Synthetic
1236,2025-12-24,Mumbai,Vada,South Indian,Veg,24,46,21,87,Street Treats,Zomato,3.6,12128,43,Synthetic
1237,2025-02-14,Kolkata,Tea,Beverage,Veg,15,31,16,106,Shah Ghouse,Swiggy,4.2,12168,55,Synthetic
1238,2025-03-18,Chennai,Pizza Slice,Fast Food,Veg,125,250,124,99,Food Junction,Swiggy,4.6,4922,46,Synthetic
1239,2025-07-08,Kolkata,Masala Dosa,South Indian,Veg,119,211,93,78,Food Junction,Swiggy,4.7,13742,35,Synthetic
1240,2025-12-08,Kolkata,Chicken Fried Rice,Rice,Non-Veg,137,164,28,20,Mehfil,Magicpin,4.1,11809,45,Synthetic
1241,2025-11-30,Mumbai,Noodles,Street Food,Veg,53,126,73,137,Tasty Corner,Swiggy,4.1,8076,25,Synthetic
1242,2025-04-15,Kolkata,Idli,South Indian,Veg,51,126,75,145,Food Junction,Swiggy,4.5,12687,50,Synthetic
1243,2025-12-10,Chennai,Masala Dosa,South Indian,Veg,78,132,55,70,Spice Hub,Swiggy,4.5,13846,50,Synthetic
1244,2025-09-04,Hyderabad,Momos,Street Food,Veg,58,108,49,85,Spice Hub,Swiggy,3.8,7698,51,Synthetic
1245,2025-10-09,Bangalore,Chicken Fried Rice,Rice,Non-Veg,142,216,75,53,Pista House,Swiggy,4.2,14650,54,Synthetic
1246,2025-07-13,Bangalore,Momos,Street Food,Veg,130,198,68,52,Shah Ghouse,Zomato,3.8,4244,20,Synthetic
1247,2025-09-23,Chennai,Veg Burger,Fast Food,Veg,97,126,29,30,Food Junction,Swiggy,4.4,17798,50,Synthetic
1248,2025-12-16,Mumbai,Vada,South Indian,Veg,31,56,25,83,Cafe Delight,Swiggy,3.5,19435,37,Synthetic
1249,2025-11-20,Delhi,Vada,South Indian,Veg,31,40,9,30,Mehfil,Zomato,4.2,16787,51,Synthetic
